id_acteur,nom,prenom,parti,debut,nom_parti
PA841701,Balage El Mariky,Léa,PO852530,2024-12-04,Les Écologistes - EELV
PA719624,Couillard,Bérangère,PO744854,2017-12-01,En marche !
PA719624,Couillard,Bérangère,PO761294,2018-12-01,La République en Marche
PA842263,Hadizadeh,Ayda,PO684932,2025-12-03,Parti socialiste
PA842263,Hadizadeh,Ayda,PO684932,2024-12-04,Parti socialiste
PA841431,Colin-Oesterlé,Nathalie,PO806444,2024-12-04,"Union des démocrates européens, centristes et indépendants"
PA841431,Colin-Oesterlé,Nathalie,PO806444,2025-12-03,"Union des démocrates européens, centristes et indépendants"
PA774952,Benassaya,Philippe,PO710396,2020-12-01,Les Républicains
PA569,Bonnecarrère,Philippe,PO806426,2024-12-04,Alliance centriste
PA569,Bonnecarrère,Philippe,PO806426,2025-12-03,Alliance centriste
PA607395,Travert,Stéphane,PO761294,2018-12-01,La République en Marche
PA607395,Travert,Stéphane,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA607395,Travert,Stéphane,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA607395,Travert,Stéphane,PO684932,2012-12-01,Parti socialiste
PA607395,Travert,Stéphane,PO806430,2022-12-02,Ensemble
PA605036,Abad,Damien,PO710396,2017-12-01,Les Républicains
PA605036,Abad,Damien,PO710396,2015-12-01,Les Républicains
PA605036,Abad,Damien,PO806430,2022-12-02,Ensemble
PA605036,Abad,Damien,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA267785,Larrivé,Guillaume,PO710396,2015-12-01,Les Républicains
PA267785,Larrivé,Guillaume,PO710396,2017-12-01,Les Républicains
PA267785,Larrivé,Guillaume,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA760658,Chouat,Francis,PO705103,2018-12-01,Non rattaché(s)
PA760658,Chouat,Francis,PO761294,2019-12-01,La République en Marche
PA717167,Mahjoubi,Mounir,PO761294,2019-12-01,La République en Marche
PA721718,Do,Stéphanie,PO744854,2017-12-01,En marche !
PA721718,Do,Stéphanie,PO761294,2018-12-01,La République en Marche
PA794974,Margueritte,Louis,PO806430,2022-12-02,Ensemble
PA796110,Hébrard,Joris,PO761239,2022-12-02,Rassemblement national
PA719194,de Courson,Yolaine,PO684938,2020-12-01,Mouvement Démocrate
PA719194,de Courson,Yolaine,PO744854,2017-12-01,En marche !
PA719194,de Courson,Yolaine,PO761294,2018-12-01,La République en Marche
PA607619,Molac,Paul,PO744858,2024-12-04,Régions et peuples solidaires
PA607619,Molac,Paul,PO744858,2022-12-02,Régions et peuples solidaires
PA607619,Molac,Paul,PO684932,2015-12-01,Parti socialiste
PA607619,Molac,Paul,PO744858,2025-12-03,Régions et peuples solidaires
PA607619,Molac,Paul,PO744858,2017-12-01,Régions et peuples solidaires
PA607619,Molac,Paul,PO684936,2012-12-01,Europe Écologie Les Verts
PA331567,de La Raudière,Laure,PO684938,2019-12-01,Mouvement Démocrate
PA331567,de La Raudière,Laure,PO710396,2015-12-01,Les Républicains
PA331567,de La Raudière,Laure,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA331567,de La Raudière,Laure,PO744864,2017-12-01,"Union des démocrates, radicaux et libéraux"
PA841621,Evrard,Auguste,PO761239,2025-12-03,Rassemblement national
PA841621,Evrard,Auguste,PO761239,2024-12-04,Rassemblement national
PA721644,Kokouendo,Rodrigue,PO744854,2017-12-01,En marche !
PA721644,Kokouendo,Rodrigue,PO761294,2018-12-01,La République en Marche
PA607155,Daniel,Yves,PO744854,2017-12-01,En marche !
PA607155,Daniel,Yves,PO761294,2018-12-01,La République en Marche
PA607155,Daniel,Yves,PO684932,2012-12-01,Parti socialiste
PA793756,Piquemal,François,PO744856,2024-12-04,La France Insoumise
PA793756,Piquemal,François,PO744856,2022-12-02,La France Insoumise
PA793756,Piquemal,François,PO744856,2025-12-03,La France Insoumise
PA793696,Muller,Serge,PO761239,2022-12-02,Rassemblement national
PA793696,Muller,Serge,PO761239,2024-12-04,Rassemblement national
PA793696,Muller,Serge,PO761239,2025-12-03,Rassemblement national
PA721564,Fajgeles,Élise,PO761294,2018-12-01,La République en Marche
PA721564,Fajgeles,Élise,PO744854,2017-12-01,En marche !
PA794008,Chatelain,Cyrielle,PO852530,2024-12-04,Les Écologistes - EELV
PA794008,Chatelain,Cyrielle,PO852530,2025-12-03,Les Écologistes - EELV
PA794008,Chatelain,Cyrielle,PO684936,2022-12-02,Europe Écologie Les Verts
PA795100,Martineau,Éric,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA795100,Martineau,Éric,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA795100,Martineau,Éric,PO806430,2022-12-02,Ensemble
PA793146,Dragon,Nicolas,PO761239,2022-12-02,Rassemblement national
PA793146,Dragon,Nicolas,PO761239,2025-12-03,Rassemblement national
PA793146,Dragon,Nicolas,PO761239,2024-12-04,Rassemblement national
PA791824,Legrain,Sarah,PO744856,2024-12-04,La France Insoumise
PA791824,Legrain,Sarah,PO744856,2022-12-02,La France Insoumise
PA791824,Legrain,Sarah,PO744856,2025-12-03,La France Insoumise
PA840765,Lhardit,Laurent,PO684932,2025-12-03,Parti socialiste
PA840765,Lhardit,Laurent,PO684932,2024-12-04,Parti socialiste
PA712015,Dive,Julien,PO710396,2022-12-02,Les Républicains
PA712015,Dive,Julien,PO710396,2017-12-01,Les Républicains
PA712015,Dive,Julien,PO710396,2024-12-04,Les Républicains
PA712015,Dive,Julien,PO710396,2016-12-01,Les Républicains
PA712015,Dive,Julien,PO710396,2025-12-03,Les Républicains
PA840701,Chaix,Bernard,PO852532,2025-12-03,UDR - Union des Droites pour la République
PA840701,Chaix,Bernard,PO852532,2024-12-04,UDR - Union des Droites pour la République
PA719286,Colombani,Paul-André,PO744858,2022-12-02,Régions et peuples solidaires
PA719286,Colombani,Paul-André,PO744858,2025-12-03,Régions et peuples solidaires
PA719286,Colombani,Paul-André,PO744858,2017-12-01,Régions et peuples solidaires
PA719286,Colombani,Paul-André,PO744858,2024-12-04,Régions et peuples solidaires
PA643134,Valentin,Isabelle,PO710396,2017-12-01,Les Républicains
PA643134,Valentin,Isabelle,PO710396,2022-12-02,Les Républicains
PA720378,Lioger,Richard,PO744854,2017-12-01,En marche !
PA720378,Lioger,Richard,PO761294,2018-12-01,La République en Marche
PA330788,Reynès,Bernard,PO710396,2017-12-01,Les Républicains
PA330788,Reynès,Bernard,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA330788,Reynès,Bernard,PO710396,2015-12-01,Les Républicains
PA722008,Leguille-Balloy,Martine,PO744854,2017-12-01,En marche !
PA722008,Leguille-Balloy,Martine,PO761294,2018-12-01,La République en Marche
PA721514,Kerbarh,Stéphanie,PO744864,2021-12-01,"Union des démocrates, radicaux et libéraux"
PA721514,Kerbarh,Stéphanie,PO744854,2017-12-01,En marche !
PA721514,Kerbarh,Stéphanie,PO761294,2018-12-01,La République en Marche
PA721246,Gaillot,Albane,PO684936,2020-12-01,Europe Écologie Les Verts
PA721246,Gaillot,Albane,PO744854,2017-12-01,En marche !
PA721246,Gaillot,Albane,PO761294,2018-12-01,La République en Marche
PA721004,Lakrafi,Amélia,PO806430,2022-12-02,Ensemble
PA721004,Lakrafi,Amélia,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA721004,Lakrafi,Amélia,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA721004,Lakrafi,Amélia,PO744854,2017-12-01,En marche !
PA721004,Lakrafi,Amélia,PO761294,2018-12-01,La République en Marche
PA608416,Hetzel,Patrick,PO710396,2017-12-01,Les Républicains
PA608416,Hetzel,Patrick,PO710396,2025-12-03,Les Républicains
PA608416,Hetzel,Patrick,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA608416,Hetzel,Patrick,PO710396,2022-12-02,Les Républicains
PA608416,Hetzel,Patrick,PO710396,2015-12-01,Les Républicains
PA793230,Ranc,Angélique,PO761239,2024-12-04,Rassemblement national
PA793230,Ranc,Angélique,PO761239,2025-12-03,Rassemblement national
PA793230,Ranc,Angélique,PO761239,2022-12-02,Rassemblement national
PA722118,Sylla,Sira,PO744854,2017-12-01,En marche !
PA722118,Sylla,Sira,PO761294,2018-12-01,La République en Marche
PA795386,Lefèvre,Mathieu,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA795386,Lefèvre,Mathieu,PO806430,2022-12-02,Ensemble
PA840837,Markowsky,Pascal,PO761239,2024-12-04,Rassemblement national
PA840837,Markowsky,Pascal,PO761239,2025-12-03,Rassemblement national
PA794846,Goetschy-Bolognese,Charlotte,PO806430,2022-12-02,Ensemble
PA695100,Habib,Meyer,PO684940,2013-12-01,"Union des radicaux centristes, indépendants et démocrates"
PA695100,Habib,Meyer,PO744864,2017-12-01,"Union des démocrates, radicaux et libéraux"
PA695100,Habib,Meyer,PO710396,2023-12-01,Les Républicains
PA695100,Habib,Meyer,PO806444,2022-11-30,"Union des démocrates européens, centristes et indépendants"
PA719092,Tuffnell,Frédérique,PO761294,2018-12-01,La République en Marche
PA719092,Tuffnell,Frédérique,PO744854,2017-12-01,En marche !
PA719092,Tuffnell,Frédérique,PO684938,2020-12-01,Mouvement Démocrate
PA720488,Six,Valérie,PO744864,2020-12-01,"Union des démocrates, radicaux et libéraux"
PA267306,Chassaigne,André,PO684926,2017-12-01,Parti communiste français
PA267306,Chassaigne,André,PO684926,2012-12-01,Parti communiste français
PA267306,Chassaigne,André,PO684926,2024-12-04,Parti communiste français
PA267306,Chassaigne,André,PO684926,2022-12-02,Parti communiste français
PA795228,Abomangoli,Nadège,PO744856,2024-12-04,La France Insoumise
PA795228,Abomangoli,Nadège,PO744856,2025-12-03,La France Insoumise
PA795228,Abomangoli,Nadège,PO744856,2022-12-02,La France Insoumise
PA840793,Pena,Marc,PO684932,2025-12-03,Parti socialiste
PA840793,Pena,Marc,PO684932,2024-12-04,Parti socialiste
PA794502,Taverne,Michaël,PO761239,2024-12-04,Rassemblement national
PA794502,Taverne,Michaël,PO761239,2022-12-02,Rassemblement national
PA794502,Taverne,Michaël,PO761239,2025-12-03,Rassemblement national
PA774954,Blin,Anne-Laure,PO710396,2020-12-01,Les Républicains
PA774954,Blin,Anne-Laure,PO710396,2022-12-02,Les Républicains
PA774954,Blin,Anne-Laure,PO710396,2024-12-04,Les Républicains
PA774954,Blin,Anne-Laure,PO710396,2025-12-03,Les Républicains
PA719822,Thillaye,Sabine,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA719822,Thillaye,Sabine,PO761294,2018-12-01,La République en Marche
PA719822,Thillaye,Sabine,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA719822,Thillaye,Sabine,PO806430,2022-12-02,Ensemble
PA719822,Thillaye,Sabine,PO684938,2020-12-01,Mouvement Démocrate
PA719822,Thillaye,Sabine,PO744854,2017-12-01,En marche !
PA721832,Boëlle,Sandra,PO710396,2020-12-01,Les Républicains
PA793852,Meurin,Pierre,PO761239,2024-12-04,Rassemblement national
PA793852,Meurin,Pierre,PO761239,2025-12-03,Rassemblement national
PA793852,Meurin,Pierre,PO761239,2022-12-02,Rassemblement national
PA793744,Stambach-Terrenoir,Anne,PO744856,2024-12-04,La France Insoumise
PA793744,Stambach-Terrenoir,Anne,PO744856,2022-12-02,La France Insoumise
PA793744,Stambach-Terrenoir,Anne,PO744856,2025-12-03,La France Insoumise
PA840829,Barusseau,Fabrice,PO684932,2025-12-03,Parti socialiste
PA840829,Barusseau,Fabrice,PO684932,2024-12-04,Parti socialiste
PA267330,Zumkeller,Michel,PO684940,2012-12-01,"Union des radicaux centristes, indépendants et démocrates"
PA267330,Zumkeller,Michel,PO744864,2018-12-01,"Union des démocrates, radicaux et libéraux"
PA267330,Zumkeller,Michel,PO744864,2017-12-01,"Union des démocrates, radicaux et libéraux"
PA722090,Pételle,Bénédicte,PO761294,2019-12-01,La République en Marche
PA793644,Leclercq,Laurent,PO806430,2023-12-01,Ensemble
PA794130,Kerbrat,Andy,PO744856,2025-12-03,La France Insoumise
PA794130,Kerbrat,Andy,PO744856,2022-12-02,La France Insoumise
PA794130,Kerbrat,Andy,PO744856,2024-12-04,La France Insoumise
PA794278,Albertini,Xavier,PO806430,2022-12-02,Ensemble
PA794278,Albertini,Xavier,PO852528,2025-12-03,Horizons
PA794278,Albertini,Xavier,PO852528,2024-12-04,Horizons
PA795912,Lavalette,Laure,PO761239,2022-12-02,Rassemblement national
PA795912,Lavalette,Laure,PO761239,2024-12-04,Rassemblement national
PA795912,Lavalette,Laure,PO761239,2025-12-03,Rassemblement national
PA840773,Fayssat,Olivier,PO852532,2025-12-03,UDR - Union des Droites pour la République
PA840773,Fayssat,Olivier,PO852532,2024-12-04,UDR - Union des Droites pour la République
PA794598,Jacobelli,Laurent,PO761239,2025-12-03,Rassemblement national
PA794598,Jacobelli,Laurent,PO761239,2022-12-02,Rassemblement national
PA794598,Jacobelli,Laurent,PO761239,2024-12-04,Rassemblement national
PA794510,Decodts,Christine,PO806430,2022-12-02,Ensemble
PA718744,Bagarry,Delphine,PO761294,2018-12-01,La République en Marche
PA718744,Bagarry,Delphine,PO684936,2020-12-01,Europe Écologie Les Verts
PA718744,Bagarry,Delphine,PO744854,2017-12-01,En marche !
PA793572,Plassard,Christophe,PO852528,2025-12-03,Horizons
PA793572,Plassard,Christophe,PO806430,2022-12-02,Ensemble
PA793572,Plassard,Christophe,PO852528,2024-12-04,Horizons
PA718802,Perea,Alain,PO744854,2017-12-01,En marche !
PA718802,Perea,Alain,PO761294,2018-12-01,La République en Marche
PA841339,Brard,Jean-Michel,PO852528,2024-12-04,Horizons
PA841339,Brard,Jean-Michel,PO852528,2025-12-03,Horizons
PA721984,Latombe,Philippe,PO806430,2022-12-02,Ensemble
PA721984,Latombe,Philippe,PO684938,2017-12-01,Mouvement Démocrate
PA721984,Latombe,Philippe,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA721984,Latombe,Philippe,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA842013,Gustave,Steevy,PO852530,2025-12-03,Les Écologistes - EELV
PA842013,Gustave,Steevy,PO852530,2024-12-04,Les Écologistes - EELV
PA719242,Moreau,Jean-Baptiste,PO744854,2017-12-01,En marche !
PA719242,Moreau,Jean-Baptiste,PO761294,2018-12-01,La République en Marche
PA721328,Brugnera,Anne,PO806430,2022-12-02,Ensemble
PA721328,Brugnera,Anne,PO761294,2018-12-01,La République en Marche
PA721328,Brugnera,Anne,PO744854,2017-12-01,En marche !
PA720014,Tiegna,Huguette,PO761294,2018-12-01,La République en Marche
PA720014,Tiegna,Huguette,PO806430,2022-12-02,Ensemble
PA720014,Tiegna,Huguette,PO744854,2017-12-01,En marche !
PA643143,Baptiste,Christian,PO806434,2022-12-02,Parti progressiste démocratique guadeloupéen
PA643143,Baptiste,Christian,PO806434,2024-12-04,Parti progressiste démocratique guadeloupéen
PA643143,Baptiste,Christian,PO806434,2025-12-03,Parti progressiste démocratique guadeloupéen
PA719382,Lamirault,Luc,PO684938,2021-12-01,Mouvement Démocrate
PA719382,Lamirault,Luc,PO806430,2022-12-02,Ensemble
PA719302,Thourot,Alice,PO761294,2018-12-01,La République en Marche
PA719302,Thourot,Alice,PO744854,2017-12-01,En marche !
PA334149,Fasquelle,Daniel,PO710396,2017-12-01,Les Républicains
PA334149,Fasquelle,Daniel,PO710396,2015-12-01,Les Républicains
PA334149,Fasquelle,Daniel,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA1029,Deflesselles,Bernard,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA1029,Deflesselles,Bernard,PO710396,2015-12-01,Les Républicains
PA1029,Deflesselles,Bernard,PO710396,2017-12-01,Les Républicains
PA2952,Warsmann,Jean-Luc,PO710396,2020-12-01,Les Républicains
PA2952,Warsmann,Jean-Luc,PO710396,2017-12-01,Les Républicains
PA2952,Warsmann,Jean-Luc,PO746314,2019-12-01,Non déclaré(s)
PA2952,Warsmann,Jean-Luc,PO744858,2024-12-04,Régions et peuples solidaires
PA2952,Warsmann,Jean-Luc,PO744858,2023-12-01,Régions et peuples solidaires
PA2952,Warsmann,Jean-Luc,PO705103,2025-12-03,Non rattaché(s)
PA2952,Warsmann,Jean-Luc,PO806444,2022-12-02,"Union des démocrates européens, centristes et indépendants"
PA2952,Warsmann,Jean-Luc,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA2952,Warsmann,Jean-Luc,PO746314,2021-12-01,Non déclaré(s)
PA2952,Warsmann,Jean-Luc,PO710396,2015-12-01,Les Républicains
PA340357,Victory,Michèle,PO684932,2018-12-01,Parti socialiste
PA794802,Sitzenstuhl,Charles,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA794802,Sitzenstuhl,Charles,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA794802,Sitzenstuhl,Charles,PO806430,2022-12-02,Ensemble
PA721632,Lemoine,Patricia,PO744864,2018-12-01,"Union des démocrates, radicaux et libéraux"
PA721632,Lemoine,Patricia,PO684938,2019-12-01,Mouvement Démocrate
PA721632,Lemoine,Patricia,PO806430,2022-12-02,Ensemble
PA720772,Bru,Vincent,PO806430,2022-12-02,Ensemble
PA720772,Bru,Vincent,PO684938,2017-12-01,Mouvement Démocrate
PA722046,Bergé,Aurore,PO806430,2022-12-02,Ensemble
PA722046,Bergé,Aurore,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA722046,Bergé,Aurore,PO744854,2017-12-01,En marche !
PA722046,Bergé,Aurore,PO761294,2018-12-01,La République en Marche
PA840685,Trébuchet,Vincent,PO852532,2025-12-03,UDR - Union des Droites pour la République
PA840685,Trébuchet,Vincent,PO852532,2024-12-04,UDR - Union des Droites pour la République
PA794442,Robert-Dehault,Laurence,PO761239,2024-12-04,Rassemblement national
PA794442,Robert-Dehault,Laurence,PO761239,2022-12-02,Rassemblement national
PA794442,Robert-Dehault,Laurence,PO761239,2025-12-03,Rassemblement national
PA2377,Perrut,Bernard,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA2377,Perrut,Bernard,PO710396,2015-12-01,Les Républicains
PA2377,Perrut,Bernard,PO710396,2017-12-01,Les Républicains
PA719578,Prud'homme,Loïc,PO744856,2024-12-04,La France Insoumise
PA719578,Prud'homme,Loïc,PO744856,2025-12-03,La France Insoumise
PA719578,Prud'homme,Loïc,PO744856,2017-12-01,La France Insoumise
PA719578,Prud'homme,Loïc,PO744856,2022-12-02,La France Insoumise
PA794718,Engrand,Christine,PO705103,2025-12-03,Non rattaché(s)
PA794718,Engrand,Christine,PO761239,2022-12-02,Rassemblement national
PA794718,Engrand,Christine,PO705103,2024-12-04,Non rattaché(s)
PA721836,Barrot,Jean-Noël,PO684938,2017-12-01,Mouvement Démocrate
PA748954,Savignat,Antoine,PO710396,2018-12-01,Les Républicains
PA795026,Violland,Anne-Cécile,PO852528,2025-12-03,Horizons
PA795026,Violland,Anne-Cécile,PO806430,2022-12-02,Ensemble
PA795026,Violland,Anne-Cécile,PO852528,2024-12-04,Horizons
PA841515,Le Coq,Aurélien,PO744856,2025-12-03,La France Insoumise
PA841515,Le Coq,Aurélien,PO744856,2024-12-04,La France Insoumise
PA795422,Maudet,Damien,PO744856,2024-12-04,La France Insoumise
PA795422,Maudet,Damien,PO744856,2022-12-02,La France Insoumise
PA795422,Maudet,Damien,PO744856,2025-12-03,La France Insoumise
PA333818,Hutin,Christian,PO684932,2017-12-01,Parti socialiste
PA333818,Hutin,Christian,PO684932,2012-12-01,Parti socialiste
PA721576,Bouchet Bellecourt,Sylvie,PO710396,2020-12-01,Les Républicains
PA793624,Brun,Philippe,PO684932,2025-12-03,Parti socialiste
PA793624,Brun,Philippe,PO684932,2022-12-02,Parti socialiste
PA793624,Brun,Philippe,PO684932,2024-12-04,Parti socialiste
PA793278,Agresti-Roubache,Sabrina,PO806430,2022-12-02,Ensemble
PA722126,Chiche,Guillaume,PO744854,2017-12-01,En marche !
PA722126,Chiche,Guillaume,PO761294,2018-12-01,La République en Marche
PA722126,Chiche,Guillaume,PO684936,2020-12-01,Europe Écologie Les Verts
PA841553,Tesson,Thierry,PO761239,2025-12-03,Rassemblement national
PA841553,Tesson,Thierry,PO761239,2024-12-04,Rassemblement national
PA794538,François,Thibaut,PO761239,2022-12-02,Rassemblement national
PA719024,Blanchet,Christophe,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA719024,Blanchet,Christophe,PO744854,2017-12-01,En marche !
PA719024,Blanchet,Christophe,PO684938,2020-12-01,Mouvement Démocrate
PA719024,Blanchet,Christophe,PO761294,2018-12-01,La République en Marche
PA719024,Blanchet,Christophe,PO806430,2022-12-02,Ensemble
PA719024,Blanchet,Christophe,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
